query_id,query_text,query_image_path,product_id,title,product_type,color,material,image_path,relevance,reason
q018,"larger size of a similar item, not a small one",data/raw/images/small/a6/a65e6e2c.jpg,B07K4QWL7F|amazon.in,AmazonBasics Outdoor PE Wicker Rattan Hanging Chair with Stand,OUTDOOR_LIVING,Beige,Rattan,data/raw/images/small/e6/e66223b5.jpg,0.0,"A hanging egg chair on a stand, a structurally different chair type from the folding recliner query."
q018,"larger size of a similar item, not a small one",data/raw/images/small/a6/a65e6e2c.jpg,B07JMJCTQP|amazon.in,AmazonBasics High-Back Chair Outdoor Patio Furniture Cover,OUTDOOR_LIVING,,,data/raw/images/small/88/88ab19e3.jpg,0.0,"A furniture cover, not an actual chair."
q018,"larger size of a similar item, not a small one",data/raw/images/small/a6/a65e6e2c.jpg,B0006Q5UY4|amazon.com,"Strathwood Chaise Cushon, Boxwood with Bluegrass Headrest",OUTDOOR_LIVING,Boxwood,,data/raw/images/small/0a/0a96aebd.jpg,0.0,"A chaise cushion pad, not a chair itself."
q018,"larger size of a similar item, not a small one",data/raw/images/small/a6/a65e6e2c.jpg,B000W9DYJ8|amazon.com,Strathwood Camano All-Weather Wicker and Steel Swing with Canopy,OUTDOOR_LIVING,,,data/raw/images/small/ef/ef5ff31e.jpg,1.0,"A large outdoor steel-framed reclining lounger with canopy, bigger than the query chair but a different form (porch swing)."
q018,"larger size of a similar item, not a small one",data/raw/images/small/a6/a65e6e2c.jpg,B07DBG291H|amazon.com,"Amazon Brand – Ravenna Home Amanda Curved Arm Upholstered Chair, 32.5""W, Dark Blue",CHAIR,Dark Blue,,data/raw/images/small/51/51fa5c94.jpg,0.0,"An indoor upholstered armchair, unrelated in style to the outdoor folding recliner query."
q018,"larger size of a similar item, not a small one",data/raw/images/small/a6/a65e6e2c.jpg,B000S6M3W4|amazon.co.uk,Strathwood Griffen All-Weather Garden Furniture Garden Furniture - Wicker / Poly Rattan Chair Dark Brown,OUTDOOR_LIVING,Dark Brown,Fabric,data/raw/images/small/a3/a3e8ee5e.jpg,1.0,"An outdoor armchair in the same general outdoor-furniture category, though wicker-cushioned rather than a folding recliner."
q018,"larger size of a similar item, not a small one",data/raw/images/small/a6/a65e6e2c.jpg,B0792JGRNS|amazon.ca,Rivet Parks Mid-Century Modern Wingback Leather Chair,HOME_FURNITURE_AND_DECOR,,,data/raw/images/small/87/87b5de32.jpg,0.0,"An indoor leather wingback chair, unrelated in style to the outdoor folding recliner query."
q018,"larger size of a similar item, not a small one",data/raw/images/small/a6/a65e6e2c.jpg,B000HBYIJ6|amazon.com,Strathwood Balboa Deep Seat Armless Chair with Cushion,CHAIR,,Wood,data/raw/images/small/9d/9d12e37f.jpg,1.0,"An outdoor deep-seat chair with cushion, similar outdoor-seating category but armless and non-folding unlike the query."
q018,"larger size of a similar item, not a small one",data/raw/images/small/a6/a65e6e2c.jpg,B07XLN3MXM|amazon.ca,AmazonBasics Outdoor Patio Steel Gliding Bench – Black,BENCH,Black,,data/raw/images/small/2b/2b7c7a15.jpg,1.0,Outdoor patio bench is larger seating furniture similar in category to the patio recliner chair but a different item type.
q018,"larger size of a similar item, not a small one",data/raw/images/small/a6/a65e6e2c.jpg,B00LFIZ754|amazon.in,AmazonBasics Sectional Armless Lounge Chair Cover,FURNITURE_COVER,,Polyester,data/raw/images/small/de/debab63b.jpg,0.0,"A furniture cover, not the chair itself, irrelevant to a request for a larger version of the item."
q018,"larger size of a similar item, not a small one",data/raw/images/small/a6/a65e6e2c.jpg,B07HYYJKMD|amazon.com,"Amazon Brand – Stone & Beam Clayton Reclining Contemporary Fabric Living-Room Chair, 30""W, Latte",CHAIR,Latte,Textile,data/raw/images/small/ce/ce7dd3ba.jpg,1.0,"A reclining armchair that is functionally similar and larger, though fabric indoor style rather than the outdoor mesh recliner in the query."
q018,"larger size of a similar item, not a small one",data/raw/images/small/a6/a65e6e2c.jpg,B07K23YLR8|amazon.co.uk,"UMI. by Amazon Dresser Drawer Organiser, Set of 6 Closet Underwear Organisers Drawer Dividers Folding Storage Bins Box Containers for Bras Socks Ties Scarves, Grey/White Zigzag",CAN_OPENER,Grey,fabric,data/raw/images/small/9a/9ac559b7.jpg,0.0,"Fabric drawer organizers, unrelated to a patio recliner chair."
q018,"larger size of a similar item, not a small one",data/raw/images/small/a6/a65e6e2c.jpg,B07X3ZD49J|amazon.co.uk,"UMI. by Amazon Dresser Drawer Organiser, Set of 6 Closet Underwear Organisers Drawer Dividers Folding Storage Bins Box Containers for Bras Socks Ties Scarves, Grey Twig Stripes",STORAGE_BOX,Grey Twig Stripes,,data/raw/images/small/6d/6d1b6b39.jpg,0.0,"Fabric storage box organizers, unrelated to a patio recliner chair."
q018,"larger size of a similar item, not a small one",data/raw/images/small/a6/a65e6e2c.jpg,B07DQWT15Y|amazon.sg,"AmazonBasics Small Digital Alarm Clock with Nightlight and Battery Backup, LED Display",CLOCK,,,data/raw/images/small/64/64d1a97a.jpg,0.0,"An alarm clock, unrelated to seating furniture and explicitly small."
q018,"larger size of a similar item, not a small one",data/raw/images/small/a6/a65e6e2c.jpg,B07SG95W2W|amazon.com.au,"AmazonBasics Platform Cat Tree - Small, Beige (Renewed)",PET_SUPPLIES,Beige,,data/raw/images/small/51/51882b68.jpg,0.0,"A small cat tree, unrelated to the query item and explicitly small rather than larger."
q018,"larger size of a similar item, not a small one",data/raw/images/small/a6/a65e6e2c.jpg,B07VD8MWGC|amazon.in,"Amazon Brand - Solimo 4 Piece Storage Basket Set, Beige",BASKET,Biege,Plastic,data/raw/images/small/c0/c0908986.jpg,0.0,"Storage baskets, unrelated to a patio recliner chair."
q019,"similar visual but for a kitchen, not a bedroom",data/raw/images/small/97/97628e73.jpg,B07ZG3SHPD|amazon.in,"(Renewed) Amazon Brand - Solimo 3-Piece Airtight Plastic Kitchen Storage Container Set, 500ml, Blue",JAR,Blue,Plastic,data/raw/images/small/70/70b8ae88.jpg,2.0,"Clear plastic kitchen storage containers, closely matching the colorful jar/container visual of the query for kitchen use."
q019,"similar visual but for a kitchen, not a bedroom",data/raw/images/small/97/97628e73.jpg,B0852ZYV7H|amazon.in,"(Renewed) Amazon Brand - Solimo Plastic Kitchen Storage Container Set, 1 Litre, 6-Pieces, Blue",JAR,Blue,Plastic,data/raw/images/small/da/dad25f11.jpg,2.0,"Clear plastic kitchen storage containers, closely matching the colorful jar/container visual of the query for kitchen use."
q019,"similar visual but for a kitchen, not a bedroom",data/raw/images/small/97/97628e73.jpg,B082MLBYMV|amazon.in,"(Renewed) Amazon Brand - Solimo Plastic Kitchen Storage Container Set, 750ml, 8-Pieces, Transparent",JAR,Red,Plastic,data/raw/images/small/01/0139684c.jpg,2.0,"Clear plastic kitchen storage containers, closely matching the colorful jar/container visual of the query for kitchen use."
q019,"similar visual but for a kitchen, not a bedroom",data/raw/images/small/97/97628e73.jpg,B07WZLYS4Q|amazon.in,"(Renewed) Amazon Brand - Solimo Plastic Storage Bottle Set, 1 Litre, Set of 3, Multicolour",JAR,Multicolour,Plastic,data/raw/images/small/4c/4cc2e394.jpg,1.0,"Kitchen storage bottles rather than round jars, visually related but a different container shape than the query."
q019,"similar visual but for a kitchen, not a bedroom",data/raw/images/small/97/97628e73.jpg,B07ZG5PW39|amazon.in,"(Renewed) Amazon Brand - Solimo Set of 3 Grocery Jar (450ml), Blue",JAR,Blue,Plastic,data/raw/images/small/d5/d5c024dc.jpg,2.0,Kitchen grocery jars closely matching the colorful jar-set visual of the query.
q019,"similar visual but for a kitchen, not a bedroom",data/raw/images/small/97/97628e73.jpg,B07XGN4JQT|amazon.in,"(Renewed) Amazon Brand - Solimo Storage Container Set, 8-Pieces, Blue",JAR,Blue,Plastic,data/raw/images/small/6a/6a085e59.jpg,2.0,"Kitchen plastic storage container set, closely matching the query's colorful jar container theme."
q019,"similar visual but for a kitchen, not a bedroom",data/raw/images/small/97/97628e73.jpg,B07TRDYK3J|amazon.in,"(Renewed) Amazon Brand - Solimo Plastic Water Bottle Set with Flip Cap (Set of 6, 1L, Circular Pattern)",BOTTLE,Multicolour,Plastic,data/raw/images/small/52/52acaec1.jpg,1.0,"Colorful kitchen bottles, similar color palette but a different container type than the jars in the query."
q019,"similar visual but for a kitchen, not a bedroom",data/raw/images/small/97/97628e73.jpg,B07ZLWZTMK|amazon.com,"(Renewed) Amazon Brand - Solimo Stainless Steel Storage Bowls Set, 18 cm, 3-Pieces, Silver",DISHWARE_BOWL,Silver,Stainless Steel,data/raw/images/small/aa/aa442b15.jpg,2.0,"Colorful round stainless kitchen bowls, a strong visual match to the query's colorful jar set for kitchen use."
q019,"similar visual but for a kitchen, not a bedroom",data/raw/images/small/97/97628e73.jpg,B0843R7SXN|amazon.in,(Renewed) Amazon Brand - Solimo 3-Piece Stainless Steel Canister Set,JAR,Silver,Stainless Steel,data/raw/images/small/4e/4ee378db.jpg,2.0,"Stainless steel kitchen canister set, a close functional and visual match to storage jars."
q019,"similar visual but for a kitchen, not a bedroom",data/raw/images/small/97/97628e73.jpg,B07X3XZHDL|amazon.in,(Renewed) Amazon Brand - Solimo Checkered Airtight Jar Set of 15,JAR,Transparent,Plastic,data/raw/images/small/3a/3a578d70.jpg,2.0,"Kitchen storage jar set, closely matching the query's colorful jar container theme."
q019,"similar visual but for a kitchen, not a bedroom",data/raw/images/small/97/97628e73.jpg,B07RX8DBH4|amazon.in,"(Renewed) Amazon Brand - Solimo Plastic Water Bottle Set, 6-Pieces, Multicolour (CHEMCO10)",BOTTLE,Multicolour,Plastic,data/raw/images/small/57/57808ab6.jpg,1.0,"Colorful kitchen bottles, similar color palette but a different container type than the jars in the query."
q019,"similar visual but for a kitchen, not a bedroom",data/raw/images/small/97/97628e73.jpg,B07XWSJVKT|amazon.in,"(Renewed) Amazon Brand - Solimo Plastic Water Bottle Set with Flip cap (Set of 6, 975ml, Multicolor)",BOTTLE,Multicolour,Plastic,data/raw/images/small/d7/d7f36556.jpg,1.0,"Colorful kitchen bottles, similar color palette but a different container type than the jars in the query."
q019,"similar visual but for a kitchen, not a bedroom",data/raw/images/small/97/97628e73.jpg,B07XKBFPST|amazon.in,(Renewed) Amazon Brand - Solimo Checkered Airtight Jar Set of 12,JAR,Transparent,Plastic,data/raw/images/small/bb/bb611db0.jpg,2.0,"Kitchen storage jar set, closely matching the query's colorful jar container theme."
q019,"similar visual but for a kitchen, not a bedroom",data/raw/images/small/97/97628e73.jpg,B07WCCTJTT|amazon.in,"(Renewed) Amazon Brand - Solimo Plastic Lunch Box with Bag, Set of 4, Blue",KITCHEN,Blue,Plastic,data/raw/images/small/32/32712b47.jpg,1.0,"Kitchen food storage containers, functionally related but a different form (lunch boxes with carry bag) than the jars in the query."
q019,"similar visual but for a kitchen, not a bedroom",data/raw/images/small/97/97628e73.jpg,B082PTH87V|amazon.in,"(Renewed) Amazon Brand - Solimo Frigo Plastic Water Bottle Set, Set of 3, 1L, Multicolour",BOTTLE,Multicolour,Plastic,data/raw/images/small/76/7609171b.jpg,1.0,"Colorful kitchen bottles, similar color palette but a different container type than the jars in the query."
q019,"similar visual but for a kitchen, not a bedroom",data/raw/images/small/97/97628e73.jpg,B07W4FDTH7|amazon.co.uk,"UMI. Essentials Rustic Floating Shelf Metal Wire Wall Mounted Storage Shelves for Living Room Kitchen Office, 3 Pack",SHELF,,,data/raw/images/small/14/14a9c7a5.jpg,1.0,"A wall shelf usable in a kitchen, but visually and functionally different from the colorful storage jars in the query."
q019,"similar visual but for a kitchen, not a bedroom",data/raw/images/small/97/97628e73.jpg,B086213X6K|amazon.co.uk,UMI. by Amazon Large Square Skeleton Wall clock 25 inches with Roman Numerals Big Oversized Kitchen Wall Clocks for Home Living Room,CLOCK,"Square 25""",,data/raw/images/small/c6/c6d6af1b.jpg,1.0,"A kitchen wall clock, relevant to kitchen use but not visually similar to a jar/container set."
q019,"similar visual but for a kitchen, not a bedroom",data/raw/images/small/97/97628e73.jpg,B07Q1S1ZV2|amazon.co.uk,"Ameriwood Home Classic 6 Drawer Dresser, White",DRESSER,White,Engineered Wood,data/raw/images/small/1b/1be23d64.jpg,0.0,"A bedroom dresser, explicitly violating the 'not a bedroom' constraint and unrelated to kitchen jars."
q019,"similar visual but for a kitchen, not a bedroom",data/raw/images/small/97/97628e73.jpg,B07H8SMDMT|amazon.co.uk,"Amazon Brand - Movian Saale King Size Bed Frame with Headboard, 160 x 200cm, Light Brown Oak-Effect",CABINET,Oak Wellington,,data/raw/images/small/04/04d0aeab.jpg,0.0,"A bedroom bed frame, explicitly violating the 'not a bedroom' constraint."
q019,"similar visual but for a kitchen, not a bedroom",data/raw/images/small/97/97628e73.jpg,B07B4SC3GW|amazon.com,"Amazon Brand – Stone & Beam Bishop Modern Wood Bedroom Nightstand, 24"", Natural Weathered Oak",STORAGE_BOX,Weathered Oak,wood,data/raw/images/small/7b/7b36ed91.jpg,0.0,"A bedroom nightstand, explicitly violating the 'not a bedroom' constraint."
q020,"darker color version of a similar product, not a light one",data/raw/images/small/8f/8f53d9db.jpg,B07HSBJ5D6|amazon.com,"Amazon Brand – Rivet Dunford Modern Kitchen Dining Chair, 33 Inch Height, Ivory",CHAIR,Ivory,Wood,data/raw/images/small/e8/e81fbd12.jpg,0.0,"An ivory dining chair, the same light shade as the query rather than a darker version."
q020,"darker color version of a similar product, not a light one",data/raw/images/small/8f/8f53d9db.jpg,B07QBQBXTD|amazon.com,"Amazon Brand – Stone & Beam Dining Chair with Deep Tufting, 42""H, Hemp",CHAIR,Hemp,Brass,data/raw/images/small/52/526ba396.jpg,0.0,"A light beige/hemp tufted chair, still a light color rather than a darker version."
q020,"darker color version of a similar product, not a light one",data/raw/images/small/8f/8f53d9db.jpg,B07TZRJSQG|amazon.com,"Amazon Brand – Rivet Whit Contemporary Upholstered Counter Height Stool with Gold Accents, 37""H, Chalk",STOOL_SEATING,Chalk,,data/raw/images/small/55/55697bc8.jpg,0.0,"A light chalk-colored stool, not a darker version of the chair."
q020,"darker color version of a similar product, not a light one",data/raw/images/small/8f/8f53d9db.jpg,B084W2WJGL|amazon.com,"Amazon Brand – Stone & Beam Esme Memory-Swivel Counter-Height Barstool, 39.4""H, Hemp",STOOL_SEATING,Hemp,,data/raw/images/small/22/2267cb15.jpg,0.0,"A light hemp-colored barstool, not darker than the query."
q020,"darker color version of a similar product, not a light one",data/raw/images/small/8f/8f53d9db.jpg,B0792JGRNS|amazon.ca,Rivet Parks Mid-Century Modern Wingback Leather Chair,HOME_FURNITURE_AND_DECOR,,,data/raw/images/small/87/87b5de32.jpg,2.0,"A dark charcoal leather chair, a strong darker-color match to the light leather dining chair in the query."
q020,"darker color version of a similar product, not a light one",data/raw/images/small/8f/8f53d9db.jpg,B07MBFDQLY|amazon.com,"Amazon Brand – Ravenna Home Modern Dining Chair, 36 Inch Height, White, Set of 2",STOOL_SEATING,,,data/raw/images/small/6c/6c7942ef.jpg,0.0,"White dining chairs, lighter in tone than the query rather than darker."
q020,"darker color version of a similar product, not a light one",data/raw/images/small/8f/8f53d9db.jpg,B07B83KVGK|amazon.com,"Amazon Brand – Rivet Mid-Century Modern Wood Dining Chair, 30""H, Natural",CHAIR,Natural,Wood,data/raw/images/small/31/31a4f9de.jpg,0.0,"A light natural-wood-toned dining chair, not a darker version."
q020,"darker color version of a similar product, not a light one",data/raw/images/small/8f/8f53d9db.jpg,B07QGWLBBC|amazon.com,"Amazon Brand – Rivet Contemporary Curved Channel-Back Dining Chair, 35""H, Forest",CHAIR,Forest,Wood,data/raw/images/small/11/11ecebc7.jpg,2.0,"A dark forest-green dining chair, a clear darker-color match to the light query chair."
q020,"darker color version of a similar product, not a light one",data/raw/images/small/8f/8f53d9db.jpg,B000HBYIJ6|amazon.com,Strathwood Balboa Deep Seat Armless Chair with Cushion,CHAIR,,Wood,data/raw/images/small/9d/9d12e37f.jpg,0.0,"A light wood-and-cream cushioned chair, not darker than the query."
q020,"darker color version of a similar product, not a light one",data/raw/images/small/8f/8f53d9db.jpg,B082VMWB4G|amazon.com,"Amazon Brand – Rivet Jamie Upholstered Mid-Century Modern Low Arm Accent Chair, 31""W, Chalk",CHAIR,Chalk,Polyester,data/raw/images/small/4c/4c39fb52.jpg,0.0,"A light chalk-colored accent chair, not a darker version."
q020,"darker color version of a similar product, not a light one",data/raw/images/small/8f/8f53d9db.jpg,B085GWXXNR|amazon.com,"Amazon Brand - Stone & Beam Cambridge Upholstered Recliner Rocking Chair, 31""W, Beige",CHAIR,Beige,Engineered Wood,data/raw/images/small/cc/ccff506f.jpg,0.0,"A light beige upholstered chair, not darker than the query."
q020,"darker color version of a similar product, not a light one",data/raw/images/small/8f/8f53d9db.jpg,B07QDNRFGS|amazon.com,"Amazon Brand – Stone & Beam Barstool with Brass Nailhead Trim, 43""H, Gray",STOOL_SEATING,Slate,,data/raw/images/small/c8/c8960314.jpg,2.0,"A dark slate-gray upholstered barstool, a reasonable darker-color match to the light dining chair."
q020,"darker color version of a similar product, not a light one",data/raw/images/small/8f/8f53d9db.jpg,B07HSKXDRL|amazon.com,"Amazon Brand – Rivet Decatur Modern Kitchen Counter-Height Stool, 37""H, Chalk",STOOL_SEATING,Chalk,,data/raw/images/small/df/df9824b2.jpg,0.0,"A light chalk-colored stool, not darker than the query."
q020,"darker color version of a similar product, not a light one",data/raw/images/small/8f/8f53d9db.jpg,B07DBF3V6X|amazon.com,"Amazon Brand – Ravenna Home Semple Button Tufted Nailhead Trim Accent Chair, 33""W, Linen",CHAIR,Linen,Linen,data/raw/images/small/57/577340eb.jpg,0.0,"A light linen-colored chair, not darker than the query."
q020,"darker color version of a similar product, not a light one",data/raw/images/small/8f/8f53d9db.jpg,B07Y3QQXY8|amazon.in,"AmazonBasics 12 Inch School Classroom Stack Chair, Chrome Legs, Yellow, 6-Pack",PROFESSIONAL_HEALTHCARE,Yellow,,data/raw/images/small/59/597c769a.jpg,0.0,"A yellow plastic school chair, a different chair style and material and not a darker upholstered chair."
q020,"darker color version of a similar product, not a light one",data/raw/images/small/8f/8f53d9db.jpg,B07QD5RGPB|amazon.com,"Amazon Brand – Rivet Mid-Century Vanity Light, 10""H, Dark Bronze",LIGHT_FIXTURE,Dark Bronze,Metal,data/raw/images/small/10/109a0f1e.jpg,0.0,"A wall vanity light fixture, not a chair and explicitly a light, violating the query's negative constraint."
q020,"darker color version of a similar product, not a light one",data/raw/images/small/8f/8f53d9db.jpg,B07HK68BFV|amazon.in,"AmazonBasics Stone and Beam Contemporary Round Woven Pendant, 12.75""H, Ob4",LIGHT_FIXTURE,Dark Brown,,data/raw/images/small/68/68129822.jpg,0.0,"A pendant light fixture, not a chair and explicitly a light, violating the query's negative constraint."
q020,"darker color version of a similar product, not a light one",data/raw/images/small/8f/8f53d9db.jpg,B07QJLBQBJ|amazon.com,"Amazon Brand – Stone & Beam Industrial Wall Sconce Light with Clear Glass Shade, 9.5""H, Dark Bronze",LIGHT_FIXTURE,Painted Bronze,,data/raw/images/small/a3/a36733be.jpg,0.0,"A wall sconce light fixture, not a chair and explicitly a light, violating the query's negative constraint."
q020,"darker color version of a similar product, not a light one",data/raw/images/small/8f/8f53d9db.jpg,B07374K539|amazon.com,"Amazon Brand – Stone & Beam Modern Ceiling Pendant Light Chandelier Fixture With Glass Shade - 11.5 x 11.5 x 42 Inches, Black",LIGHT_FIXTURE,Black,Metal,data/raw/images/small/ba/ba7a184e.jpg,0.0,"A ceiling pendant chandelier light fixture, not a chair and explicitly a light, violating the query's negative constraint."
q020,"darker color version of a similar product, not a light one",data/raw/images/small/8f/8f53d9db.jpg,B07PZH5XLQ|amazon.ca,"AmazonBasics 60 Watt Equivalent, Dusk to Dawn Sensor, Non-Dimmable, A19 LED Light Bulb | Daylight, 2-Pack",LIGHT_BULB,Daylight,,data/raw/images/small/6a/6a14f5f6.jpg,0.0,"An LED light bulb, entirely unrelated to a chair and explicitly a light."
